radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,641,10,135,13061,,32.573915,0.322589,0,1,1,1467399962,1467399962,
UMTS,641,10,6001,397416,,32.576699,0.319339,0,1,1,1467400176,1467400176,
UMTS,641,10,6001,394076,,32.573043,0.319268,0,1,1,1467400176,1467400176,
UMTS,641,10,6003,409965,,32.582304,0.336724,0,1,1,1467400177,1467400177,
UMTS,641,10,6008,141932,,32.567728,0.346166,35,3,1,1467400177,1469512108,
UMTS,641,10,6003,148551,,32.572705,0.339883,0,1,1,1467400176,1467400176,
UMTS,641,10,6003,397436,74,32.574397,0.326256,81,3,1,1467400176,1470816771,
UMTS,641,10,6001,405505,,32.574745,0.315902,0,1,1,1467400176,1467400176,
UMTS,641,10,6003,408693,74,32.570199,0.327574,2,2,1,1467400177,1470362839,
UMTS,641,10,6003,398266,455,32.576214,0.33164,72,2,1,1467400176,1472364764,
UMTS,641,10,6003,406819,,32.574242,0.33068,0,1,1,1467400177,1467400177,
UMTS,641,10,6003,409956,,32.577753,0.33519,7,2,1,1467400177,1469512107,
UMTS,641,10,6001,405503,,32.573775,0.316924,0,1,1,1467400176,1467400176,
UMTS,641,10,6003,437314,,32.584661,0.326551,0,1,1,1467400177,1467400177,
UMTS,641,10,6001,405338,,32.571327,0.315851,0,1,1,1467400176,1467400176,
UMTS,641,10,6003,395605,,32.599387,0.313533,19,2,1,1467400176,1468476412,
UMTS,641,10,6008,150203,,32.564141,0.348316,0,1,1,1467400177,1467400177,
UMTS,641,10,6003,409964,,32.578955,0.336279,2,2,1,1467400177,1469512107,
UMTS,641,10,6003,394898,417,32.573992,0.330327,25,2,1,1467400176,1471962582,
UMTS,641,10,6008,138625,,32.565917,0.34768,0,1,1,1467400177,1467400177,
LTE,641,10,35,87043,11,32.606484,0.289202,0,1,1,1467407448,1467407448,
UMTS,641,10,6003,393253,507,32.576895,0.297752,0,1,1,1467407641,1467407641,
UMTS,641,10,6007,68857,123,32.59823,0.285841,969,2,1,1467407641,1472776239,
GSM,641,10,194,7642,,31.954914,2.59607,0,1,1,1467410738,1467410738,
GSM,641,10,194,7646,,31.954927,2.596059,0,1,1,1467410738,1467410738,
GSM,641,10,194,7641,,31.954924,2.596088,0,1,1,1467410738,1467410738,
GSM,641,10,194,7645,,31.954929,2.596061,0,1,1,1467410738,1467410738,
LTE,641,10,37,306692,284,32.472868,0.059866,0,1,1,1467439575,1467439575,
UMTS,641,1,2600,209502,320,32.735738,0.359102,0,1,1,1467447499,1467447499,
UMTS,641,10,6008,397314,,32.561006,0.330068,8,2,1,1467449606,1467449875,
UMTS,641,1,4018,194368,,32.574574,0.312686,0,1,1,1467458242,1467458242,
GSM,641,1,4017,12182,,32.543315,0.293842,80,2,1,1467464728,1468390173,
GSM,641,1,4017,14651,,32.542811,0.294356,0,1,1,1467464728,1467464728,
GSM,641,10,122,3222,,32.545836,0.291275,0,1,1,1467464728,1467464728,
UMTS,641,14,303,207212,,32.551736,0.389141,0,1,1,1467486743,1467486743,
UMTS,641,14,300,76571,,32.61495,0.331122,0,1,1,1467486743,1467486743,
LTE,641,10,38,10244,355,32.569272,0.352449,155,3,1,1467504373,1472415042,
LTE,641,10,38,1539,129,32.568678,0.350489,352,3,1,1467504373,1472415042,
LTE,641,10,38,333571,72,32.615107,0.356965,130,2,1,1467504373,1472836577,
UMTS,641,10,6001,397828,229,32.590207,0.315655,10,2,1,1467504427,1468004739,
UMTS,641,10,6005,399108,309,32.591479,0.301301,0,1,1,1467504427,1467504427,
UMTS,641,10,6007,403072,244,32.556772,0.26263,0,1,1,1467504427,1467504427,
UMTS,641,1,2600,209505,320,32.735872,0.35916,0,1,1,1467547692,1467547692,
UMTS,641,10,2700,19748561,409,31.860219,0.29734,0,1,1,1467551282,1467551282,
GSM,641,10,1190,20821,,31.841279,0.301355,0,1,1,1467551346,1467551346,
GSM,641,10,502,4077,,31.85595,0.298426,0,1,1,1467551346,1467551346,
GSM,641,10,1190,22522,,31.860386,0.297566,0,1,1,1467551346,1467551346,
UMTS,641,14,300,208072,221,32.627326,0.290516,0,1,1,1467562137,1467562137,
UMTS,641,14,300,75968,190,32.611809,0.30491,0,1,1,1467562137,1467562137,
UMTS,641,14,300,76725,270,32.608669,0.301154,0,1,1,1467562137,1467562137,
UMTS,641,14,303,208077,333,32.624349,0.287019,0,1,1,1467562137,1467562137,
GSM,641,14,2000,20982,,34.472369,0.722738,0,1,1,1467626845,1467626845,
UMTS,641,14,300,77903,77,32.574287,0.317881,0,1,1,1467630433,1467630433,
UMTS,641,10,6003,399114,29,32.593638,0.3012,0,1,1,1467641551,1467641551,
UMTS,641,10,6003,410228,472,32.59554,0.296721,2181,2,1,1467641551,1471962582,
GSM,641,10,121,5892,,32.593387,0.301104,0,1,1,1467641666,1467641666,
UMTS,641,10,6003,397451,293,32.56886,0.313057,58,2,1,1467695250,1470816771,
UMTS,641,10,6003,411623,259,32.569051,0.311378,0,1,1,1467695250,1467695250,
UMTS,641,10,6003,402488,325,32.573427,0.332644,36,2,1,1467695250,1471962582,
GSM,641,10,1003,4161,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,3537,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,4163,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,3533,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,4167,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,4166,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,10,1003,4162,,30.01337,-1.426232,0,1,1,1467695285,1467695285,
GSM,641,1,3015,10541,,32.55494,0.313596,0,1,1,1467713437,1467713437,
GSM,641,1,3015,10942,,32.554179,0.313946,91,2,1,1467713437,1471854079,
UMTS,641,10,6007,398354,,32.542015,0.208633,0,1,1,1467747261,1467747261,
UMTS,641,10,6007,393375,,32.467754,0.052063,0,1,1,1467747259,1467747259,
UMTS,641,10,6007,393346,,32.543243,0.165691,0,1,1,1467747259,1467747259,
UMTS,641,10,6007,398351,,32.548703,0.225959,0,1,1,1467747261,1467747261,
UMTS,641,10,6001,397928,,32.584015,0.320231,0,1,1,1467747257,1467747257,
UMTS,641,10,6007,395563,,32.516363,0.105528,0,1,1,1467747260,1467747260,
UMTS,641,10,6007,398333,,32.565342,0.258101,0,1,1,1467747261,1467747261,
UMTS,641,10,6001,410158,401,32.581709,0.317262,80,2,1,1467747258,1471962582,
UMTS,641,10,6007,393355,,32.545715,0.153846,0,1,1,1467747259,1467747259,
UMTS,641,10,6001,410139,,32.582282,0.317018,0,1,1,1467747258,1467747258,
UMTS,641,10,6007,393336,,32.547633,0.224009,0,1,1,1467747258,1467747258,
UMTS,641,10,6007,393352,,32.544187,0.144582,0,1,1,1467747259,1467747259,
UMTS,641,10,6001,397474,,32.580324,0.313406,0,1,1,1467747256,1467747256,
UMTS,641,10,6007,396498,124,32.566066,0.268472,0,1,1,1467747260,1467747260,
UMTS,641,10,6001,410167,,32.583642,0.317933,0,1,1,1467747258,1467747258,
UMTS,641,10,6001,397929,,32.583813,0.318784,0,1,1,1467747257,1467747257,
UMTS,641,10,6001,397475,,32.581426,0.313122,82,2,1,1467747256,1469866818,
UMTS,641,10,6007,410024,,32.545774,0.152203,0,1,1,1467747264,1467747264,
UMTS,641,10,6007,405196,307,32.472869,0.059805,6,3,1,1467747263,1471467058,
UMTS,641,10,6007,398355,181,32.539815,0.198047,12,2,1,1467747261,1469842218,
UMTS,641,10,6007,409224,149,32.53938,0.192954,3,2,1,1467747264,1471467058,
UMTS,641,10,6007,408545,,32.54533,0.219587,0,1,1,1467747264,1467747264,
UMTS,641,10,6007,401145,,32.541014,0.208494,0,1,1,1467747262,1467747262,
UMTS,641,10,6007,408724,,32.545094,0.160566,0,1,1,1467747264,1467747264,
UMTS,641,10,6007,410025,,32.545586,0.147578,0,1,1,1467747265,1467747265,
UMTS,641,10,6007,401144,,32.54336,0.215369,0,1,1,1467747262,1467747262,
UMTS,641,10,6001,397467,,32.579511,0.313827,0,1,1,1467747256,1467747256,
UMTS,641,10,6007,403332,,32.513597,0.105135,0,1,1,1467747262,1467747262,
UMTS,641,10,6007,404351,4,32.552753,0.23388,88,2,1,1467747262,1469678975,
UMTS,641,10,6007,403333,,32.50971,0.102656,0,1,1,1467747262,1467747262,
UMTS,641,10,6007,405164,,32.540029,0.174034,0,1,1,1467747263,1467747263,
UMTS,641,10,6007,408593,,32.523673,0.10808,0,1,1,1467747264,1467747264,
UMTS,641,10,6007,409225,,32.538818,0.186492,0,1,1,1467747264,1467747264,
UMTS,641,10,6007,402315,,32.465183,0.045145,0,1,1,1467747262,1467747262,
UMTS,641,14,300,76009,301,32.606945,0.306078,0,1,1,1467827210,1467827210,
UMTS,641,14,300,76554,227,32.624042,0.295619,0,1,1,1467827211,1467827211,
UMTS,641,14,300,76008,301,32.606922,0.306128,0,1,1,1467827210,1467827210,
UMTS,641,10,6005,79606,287,32.650252,0.320558,44,6,1,1467831474,1470868757,
LTE,641,10,35,79875,265,32.598027,0.299108,540,6,1,1467840457,1472314154,
UMTS,641,10,6005,79187,,32.592753,0.282645,0,1,1,1467842975,1467842975,
UMTS,641,1,2022,274222,8,32.595048,0.410881,0,1,1,1467886201,1467886201,
UMTS,641,1,2022,81013,386,32.593152,0.346991,187,3,1,1467886200,1468570045,
UMTS,641,1,2620,273249,468,32.614512,0.342533,0,1,1,1467886203,1467886203,
UMTS,641,1,2610,277019,52,32.608134,0.479053,0,1,1,1467886202,1467886202,
UMTS,641,1,2700,19736988,239,32.608486,0.527376,1360,12,1,1467886204,1470914201,-103
UMTS,641,1,2620,274989,351,32.610059,0.339713,0,1,1,1467886203,1467886203,
UMTS,641,1,2620,273248,460,32.61579,0.342161,0,1,1,1467886203,1467886203,
UMTS,641,1,2610,277022,52,32.608111,0.479025,1015,32,1,1467886202,1470914201,-97
UMTS,641,1,2022,273883,8,32.590482,0.399896,0,1,1,1467886201,1467886201,
UMTS,641,1,2022,81014,354,32.595559,0.344428,32,3,1,1467886200,1468570045,
UMTS,641,1,2700,19768089,170,32.651381,0.586005,0,1,1,1467886204,1467886204,
UMTS,641,1,2620,273517,453,32.614737,0.353949,0,1,1,1467886203,1467886203,
UMTS,641,1,2022,272723,8,32.588815,0.405314,0,1,1,1467886201,1467886201,
UMTS,641,1,2610,277021,44,32.613853,0.501124,2332,39,1,1467886202,1470914201,-98
UMTS,641,1,2610,273681,366,32.580902,0.386755,2616,5,1,1467886201,1471943963,-102
UMTS,641,1,2610,277671,135,32.595038,0.487882,4510,3,1,1467886203,1470914201,-116
UMTS,641,1,2700,19736467,471,32.687876,0.582481,3953,13,1,1467886204,1469869241,-106
UMTS,641,1,4018,78814,42,32.580639,0.32909,0,1,1,1467886204,1467886204,
UMTS,641,1,2620,275991,80,32.613466,0.331326,154,2,1,1467886203,1472817597,
UMTS,641,1,2620,275135,456,32.579653,0.324921,0,1,1,1467886203,1467886203,
UMTS,641,1,2620,323125,336,32.613803,0.333015,322,2,1,1467886203,1470989469,
UMTS,641,1,2610,277668,135,32.585615,0.520361,6288,15,1,1467886203,1470914201,-109
UMTS,641,1,2610,273879,39,32.594351,0.384802,201,2,1,1467886202,1468570045,
UMTS,641,1,2610,277018,44,32.612272,0.518279,1804,20,1,1467886202,1470914201,-110
UMTS,641,1,2022,81011,354,32.594082,0.342795,293,4,1,1467886200,1472052690,
UMTS,641,1,2700,19736469,479,32.610663,0.534459,2967,4,1,1467886204,1470914201,-106
UMTS,641,1,2700,277018,170,32.618023,0.517195,3578,12,1,1467886203,1470914201,-107
UMTS,641,1,2022,273882,118,32.599365,0.377297,369,2,1,1467886201,1468570045,
UMTS,641,1,2610,277020,60,32.58864,0.467906,0,1,1,1467886202,1467886202,
UMTS,641,1,2022,273879,269,32.597864,0.380515,11,2,1,1467886201,1468570045,
UMTS,641,1,2022,273880,8,32.590577,0.397596,207,2,1,1467886201,1468570045,
UMTS,641,1,2700,19768092,170,32.655048,0.587576,0,1,1,1467886204,1467886204,
UMTS,641,1,2620,323119,372,32.60799,0.325124,0,1,1,1467886203,1467886203,
UMTS,641,1,2700,277021,234,32.616153,0.517783,0,1,1,1467886204,1467886204,
GSM,641,1,3014,15472,,32.595702,0.344741,158,3,1,1467886312,1472051240,
GSM,641,10,150,1973,,32.589621,0.466961,0,1,1,1467886313,1467886313,
GSM,641,10,140,5483,,32.568715,0.325579,24,5,1,1467899466,1467899646,
UMTS,641,10,6005,82186,,32.605545,0.327,0,1,1,1467912466,1467912466,
LTE,641,10,37,130820,373,32.558544,0.247181,76,2,1,1467912905,1469329549,
GSM,641,14,1050,10512,,32.632727,0.360899,1414,4,1,1467929308,1472835889,
UMTS,641,1,2620,323365,292,32.632596,0.347913,0,1,1,1467954453,1467954453,
LTE,641,10,37,3584,399,32.460734,0.0707,0,1,1,1467957985,1467957985,
GSM,641,10,201,4771,,32.896018,2.244854,0,1,1,1467961605,1467961605,
GSM,641,10,201,18962,,32.896018,2.244854,0,1,1,1467961605,1467961605,
GSM,641,1,204,5941,,33.217844,0.435609,0,1,1,1467961605,1467961605,
GSM,641,10,204,191,,33.222071,0.444719,1392,2,1,1467961605,1472313973,
UMTS,641,1,6010,199694,,33.210007,0.428643,0,1,1,1467962740,1467962740,
UMTS,641,10,6010,213050,21,32.895802,2.244961,0,1,1,1467962740,1467962740,
UMTS,641,10,6010,213054,21,32.895742,2.244831,0,1,1,1467962741,1467962741,
UMTS,641,10,6010,204254,27,31.954985,2.596196,19,3,1,1467962740,1468566433,
UMTS,641,1,2720,19963010,,32.291257,2.763541,361,9,1,1468004739,1471036314,
UMTS,641,1,2700,19747154,431,32.338227,0.224382,1407,27,1,1468006164,1468006174,-102
UMTS,641,1,2700,19747155,435,32.324953,0.22401,1056,31,1,1468006164,1468006174,-100
UMTS,641,1,2700,19749980,479,32.425009,0.262457,71,3,1,1468006164,1468006165,-111
GSM,641,1,1192,23642,,32.410176,0.25845,132,5,1,1468006164,1468006164,-93
GSM,641,1,1192,24172,,32.295721,0.249077,79,3,1,1468006164,1468006164,-103
UMTS,641,1,2700,19749975,398,32.199222,0.223739,0,1,1,1468006166,1468006166,-103
UMTS,641,1,2700,19749981,471,32.398986,0.254279,232,9,1,1468006164,1468006174,-107
UMTS,641,1,4022,145387,420,32.498455,0.290731,0,1,1,1468006172,1468006172,-85
UMTS,641,1,2700,19747151,431,32.347208,0.235667,1402,10,1,1468006164,1472163070,-97
UMTS,641,1,2700,19750498,262,32.209794,0.232376,8880,62,1,1468006166,1468006166,-97
UMTS,641,1,2700,19747504,379,32.198777,0.224673,0,1,1,1468006166,1468006166,-111
UMTS,641,1,2700,19747153,430,32.31879,0.232948,2970,16,1,1468006174,1468006174,-106
GSM,641,1,5015,14313,,32.498062,0.289573,42,2,1,1468006172,1468006172,-71
UMTS,641,1,2700,143808,479,32.426448,0.263203,66,3,1,1468006165,1468006165,-104
UMTS,641,1,4022,144261,60,32.466388,0.273769,531,10,1,1468006165,1468006173,-90
UMTS,641,1,2700,19747148,431,32.341828,0.227957,1898,65,1,1468006164,1470914199,-101
UMTS,641,1,4022,141896,48,32.502549,0.293789,223,7,1,1468006172,1470914200,-92
UMTS,641,1,2700,19749985,463,32.36042,0.241562,3453,36,1,1468006164,1468006164,-100
UMTS,641,1,2025,219057,160,32.198973,0.224223,0,1,1,1468006166,1468006166,-111
UMTS,641,1,4022,143811,89,32.428452,0.266169,3294,127,1,1468006173,1470914200,-98
GSM,641,1,5015,14312,,32.498062,0.289573,42,2,1,1468006172,1468006172,-69
UMTS,641,1,2700,19750531,418,32.198614,0.225102,0,1,1,1468006166,1468006166,-109
UMTS,641,1,4022,144260,52,32.475716,0.278396,256,6,1,1468006173,1468006173,-99
GSM,641,1,5011,10641,,32.49068,0.285044,122,4,1,1468006172,1468006172,-85
UMTS,641,1,2700,19747150,430,32.308088,0.242686,725,17,1,1468006174,1468006175,-105
UMTS,641,1,4022,141898,64,32.49922,0.290663,445,12,1,1468006172,1470914200,-98
UMTS,641,1,2610,272771,28,32.528978,0.334707,54,3,1,1468006176,1468006176,-106
GSM,641,1,5013,12872,,32.510794,0.301712,36,2,1,1468006176,1468006176,-89
UMTS,641,1,2020,125981,158,32.526666,0.331405,43,2,1,1468006176,1468006176,-110
UMTS,641,1,2610,275771,8,32.545847,0.346027,402,5,1,1468006176,1468006176,-92
UMTS,641,1,4022,272771,157,32.528409,0.333648,0,1,1,1468006176,1468006176,-116
UMTS,641,1,2020,126818,421,32.568511,0.352088,423,8,1,1468006177,1470914201,-108
LTE,641,10,31,204288,242,32.600697,0.322756,491,4,1,1468069599,1472306886,
UMTS,641,10,6007,400121,340,32.553891,0.065843,21,2,1,1468069662,1469643765,
UMTS,641,10,6005,75879,22,32.597163,0.33513,0,1,1,1468069662,1468069662,
UMTS,641,14,300,77992,,32.58967,0.401868,0,1,1,1468084365,1468084365,
UMTS,641,14,302,141331,,32.58957,0.401973,0,1,1,1468084365,1468084365,
LTE,641,10,38,488453,298,32.616442,0.356653,105,2,1,1468111712,1472836577,
UMTS,641,1,2600,209242,244,32.733629,0.363537,534,2,1,1468153256,1472325185,
UMTS,641,14,303,208247,,32.749441,0.347926,0,1,1,1468156601,1468156601,
UMTS,641,14,302,141704,,32.750402,0.353399,0,1,1,1468156601,1468156601,
UMTS,641,14,302,151087,,32.51745,0.528168,25,3,1,1468156601,1470723361,
UMTS,641,14,303,207255,,32.522544,0.474862,1020,3,1,1468156601,1470723361,
UMTS,641,14,302,143400,,32.750563,0.351358,0,1,1,1468156601,1468156601,
UMTS,641,14,302,142411,,32.750399,0.34975,0,1,1,1468156601,1468156601,
UMTS,641,10,6010,204250,27,31.959864,2.595911,559,2,1,1468223037,1468562840,
UMTS,641,10,6003,399822,419,32.559451,0.316127,0,1,1,1468232560,1468232560,
UMTS,641,10,6007,396505,130,32.566578,0.265896,0,1,1,1468232562,1468232562,
UMTS,641,10,6007,393925,48,32.56346,0.300205,0,1,1,1468232561,1468232561,
UMTS,641,10,6007,396525,60,32.562347,0.280167,0,1,1,1468232562,1468232562,
UMTS,641,10,6003,399872,441,32.559382,0.311393,0,1,1,1468232560,1468232560,
UMTS,641,10,6007,401534,48,32.56346,0.300205,0,1,1,1468232562,1468232562,
UMTS,641,1,4018,146659,,32.588808,0.313391,0,1,1,1468267532,1468267532,
GSM,641,10,170,11692,,33.311527,0.796889,7,6,1,1468284967,1468285889,
GSM,641,10,170,11696,,33.311505,0.796872,0,1,1,1468285539,1468285539,
GSM,641,10,171,8132,,33.311523,0.796872,2,2,1,1468285649,1468285779,
GSM,641,10,502,4746,,32.047426,0.399697,1094,3,1,1468296428,1472512368,
UMTS,641,14,300,76579,,32.644028,0.355243,14,3,1,1468303635,1470194767,
LTE,641,10,35,350212,292,32.623851,0.337711,233,3,1,1468314759,1472674603,
UMTS,641,1,2720,19956967,,32.289396,2.765184,120,3,1,1468335810,1470340123,
UMTS,641,1,2720,19964483,,32.289166,2.77626,0,1,1,1468335810,1468335810,
UMTS,641,1,2022,81010,386,32.592408,0.346483,0,1,1,1468340861,1468340861,
UMTS,641,10,6001,397832,229,32.588665,0.314725,5,2,1,1468367766,1469329599,
LTE,641,10,38,69892,346,32.605647,0.363406,176,2,1,1468367849,1472314154,
UMTS,641,10,6003,140013,15,32.56352,0.335691,0,1,1,1468453496,1468453496,
UMTS,641,10,6008,409615,94,32.563556,0.336259,0,1,1,1468453496,1468453496,
UMTS,641,10,6008,150211,16,32.563081,0.34143,0,1,1,1468453496,1468453496,
UMTS,641,10,6003,409608,15,32.564427,0.335013,132,2,1,1468453496,1471962582,
GSM,641,10,145,2871,,32.58076,0.371811,0,1,1,1468453549,1468453549,
UMTS,641,14,300,76578,,32.626564,0.336996,1200,4,1,1468454054,1469904493,
UMTS,641,10,6003,410252,,32.580059,0.331442,0,1,1,1468476412,1468476412,
UMTS,641,10,6008,133942,,32.568395,0.345381,13,2,1,1468476412,1469512108,
UMTS,641,10,6010,212414,45,32.300119,2.762126,40,2,1,1468476412,1472677144,
UMTS,641,10,6010,214313,60,32.309994,2.721212,1026,2,1,1468476412,1472677144,
UMTS,641,10,6008,138622,,32.565981,0.347618,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,409914,,32.590478,0.320003,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,393796,,32.593956,0.316268,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,395538,,32.601216,0.305922,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,398273,39,32.577249,0.333066,41,2,1,1468476412,1471962582,
UMTS,641,10,6005,410515,,32.603125,0.29945,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,410508,249,32.60243,0.300905,5,2,1,1468476412,1469329599,
UMTS,641,10,6003,437311,,32.582454,0.329303,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,410507,,32.601277,0.304975,0,1,1,1468476412,1468476412,
UMTS,641,10,6005,410102,,32.593189,0.327515,0,1,1,1468476412,1468476412,
UMTS,641,10,6005,395604,,32.600515,0.316111,0,1,1,1468476412,1468476412,
UMTS,641,10,6001,410102,,32.592133,0.32785,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,398269,455,32.574677,0.33303,303,2,1,1468476412,1471962582,
UMTS,641,10,6005,71045,,32.607684,0.299974,21,2,1,1468476412,1469520461,
UMTS,641,10,6005,67761,,32.611192,0.309013,6,2,1,1468476412,1469512108,
UMTS,641,10,6003,409709,,32.600432,0.3088,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,394965,,32.59414,0.314813,0,1,1,1468476412,1468476412,
UMTS,641,10,6001,406231,,32.58775,0.32692,0,1,1,1468476412,1468476412,
UMTS,641,10,6003,410512,,32.603357,0.299227,0,1,1,1468476412,1468476412,
UMTS,641,10,6005,409921,,32.594823,0.327113,0,1,1,1468476412,1468476412,
UMTS,641,10,6010,212455,22,32.223769,2.814007,8887,3,1,1468476412,1472677144,
UMTS,641,10,6003,410251,,32.5787,0.332419,0,1,1,1468476412,1468476412,
GSM,641,10,194,17907,,32.383887,2.397505,1219,4,1,1468476444,1472676052,
GSM,641,10,190,17701,,32.31104,2.71675,0,1,1,1468476444,1468476444,
GSM,641,10,190,17705,,32.3121,2.713543,0,1,1,1468476444,1468476444,
GSM,641,10,195,11865,,32.384323,2.392819,0,1,1,1468476444,1468476444,
GSM,641,10,190,5972,,32.314263,2.703376,1174,2,1,1468476444,1472414855,
GSM,641,10,194,15103,,32.351676,2.553041,1993,5,1,1468476444,1472676052,
GSM,641,10,190,1872,,32.311205,2.716023,0,1,1,1468476444,1468476444,
GSM,641,10,190,5973,,32.311537,2.714559,0,1,1,1468476444,1468476444,
GSM,641,10,190,17876,,32.31622,2.695244,3142,2,1,1468476444,1472396764,
GSM,641,10,190,17706,,32.334505,2.627674,2032,4,1,1468476444,1472676051,
GSM,641,10,194,17906,,32.38273,2.410262,1537,2,1,1468476444,1472414855,
GSM,641,10,190,17707,,32.312575,2.711507,0,1,1,1468476444,1468476444,
GSM,641,10,190,17703,,32.308148,2.70653,681,2,1,1468476444,1468562868,
GSM,641,10,194,17903,,32.383794,2.396402,1662,4,1,1468476444,1472676052,
GSM,641,10,194,17902,,32.383531,2.400188,609,2,1,1468476444,1472414855,
UMTS,641,1,2610,275032,,32.521843,0.347872,47,8,1,1468485452,1472728164,
UMTS,641,1,2700,19750409,308,32.256516,0.674483,3429,154,1,1468495690,1468495705,-95
UMTS,641,1,2700,19736589,104,32.369343,0.59822,213,5,1,1468495690,1468495690,-112
UMTS,641,1,2700,19750407,306,32.274946,0.736955,6117,168,1,1468495690,1468495705,-102
UMTS,641,1,2700,19739038,2,32.394536,0.582195,191,5,1,1468495689,1468495690,-114
UMTS,641,1,2700,19736859,434,32.406059,0.571822,6969,185,1,1468495690,1468495708,-98
UMTS,641,1,2700,19766899,294,32.282244,0.754376,5591,17,1,1468495690,1468495705,-111
UMTS,641,1,2720,19766899,98,32.285597,0.758908,3116,4,1,1468495690,1468495705,-116
UMTS,641,1,2700,19964177,306,32.285119,0.759019,6412,5,1,1468495690,1468495705,-112
UMTS,641,1,2700,19736499,105,32.312189,0.63266,3400,105,1,1468495690,1468495706,-97
UMTS,641,1,2700,19739037,1,32.252868,0.670374,1533,22,1,1468495690,1468495705,-107
UMTS,641,1,2700,19736504,104,32.327894,0.620808,0,1,1,1468495690,1468495690,-108
UMTS,641,1,2700,19736498,104,32.357736,0.60562,4553,88,1,1468495690,1468495708,-104
UMTS,641,1,2610,274640,280,32.534541,0.429526,237,7,1,1468495696,1468495698,-99
UMTS,641,1,2700,19768071,445,32.482358,0.490694,2501,102,1,1468495698,1468495708,-101
